51405	51418
51418	51435
51435	51448
51448	51461
51461	51596
51596	51611
51611	51632
51632	51693
51693	51777
51777	52128
52128	52203
52203	52269
52269	52323
52323	52433
52433	52481
52481	52546
52546	52608
52608	52680
52680	52764
52764	52993
52993	53051
53051	53124
53124	53323
53323	53434
53434	53540
53540	53664
53664	53818
53818	53954
53954	54096
54096	54153
54153	54195
54195	54230
54230	54352
54352	54390
54390	54421
54421	54470
54470	54506
54506	54541
54541	54584
54584	54623
54623	54656
54656	54691
54691	54769
54769	54809
54809	54869
54869	54923
54923	55057
55057	55146
55146	55177
55177	55387
55387	55414
55414	55427
55427	55550
55550	55585
55585	55619
55619	55635
55635	55652
55652	55708
55708	55771
55771	55825
55825	55861
55861	55893
55893	55988
55988	56251
56251	56324
56324	56428
56428	56450
56450	56539
56539	56746
56746	56862
56862	56947
56947	57069
57069	57140
57140	57406
57406	57450
57450	57538
57538	57638
57638	57660
57660	57841
57841	57975
57975	58076
58076	58109
58109	58260
58260	58313
58313	58439
58439	58548
58548	58639
58639	58726
58726	58794
58794	59057
59057	59824
59824	60012
60012	60074
60074	60137
60137	60176
60176	60233
60233	60262
60262	60480
60480	60573
60573	60632
60632	60701
60701	60715
60715	60836
60836	60902
60902	60962
60962	60994
60994	61059
61059	61412
61412	61443
61443	61501
61501	61545
61545	61576
61576	61714
61714	61743
61743	61764
61764	61786
61786	61813
61813	61854
61854	61959
61959	62145
62145	62232
62232	62309
62309	62379
62379	62402
62402	62418
62418	62465
62465	62483
62483	62514
62514	62551
62551	62574
62574	62697
62697	62759
62759	62867
62867	62881
62881	62921
62921	62953
62953	62983
62983	63139
63139	63328
63328	63356
63356	63379
63379	63400
63400	63421
63421	63490
63490	63789
63789	63889
63889	64142
64142	64164
64164	64200
64200	64358
64358	64380
64380	64403
64403	64508
64508	64598
64598	64660
64660	64715
64715	64783
64783	64808
64808	64892
64892	64941
64941	64976
64976	65041
65041	65081
65081	65130
65130	65181
65181	65228
65228	65270
65270	65377
65377	65401
65401	65682
65682	65708
65708	65736
65736	65789
65789	65824
65824	65926
65926	66003
66003	66076
66076	66150
66150	66222
66222	66286
66286	66335
66335	66353
66353	66372
66372	66400
66400	66459
66459	66489
66489	66513
66513	66531
66531	66610
66610	66800
66800	66904
66904	66948
66948	66997
66997	67047
67047	67097
67097	67150
67150	67195
67195	67272
67272	67382
67382	67520
67520	67601
67601	67703
67703	67867
67867	68020
68020	68168
68168	68745
68745	68780
68780	68871
68871	68910
68910	68931
68931	68973
68973	69012
69012	69026
69026	69054
69054	69069
69069	69085
69085	69108
69108	69131
69131	69218
69218	69278
69278	69382
69382	69470
69470	69536
69536	69564
69564	69614
69614	69635
69635	69669
69669	69758
69758	69787
69787	69825
69825	69897
69897	69929
69929	69956
69956	69989
69989	70020
70020	70048
70048	70176
70176	70349
70349	70532
70532	70569
70569	70589
70589	70611
70611	70643
70643	70679
70679	70712
70712	70740
70740	70779
70779	70828
70828	70852
70852	70942
70942	71024
71024	71042
71042	71123
71123	71179
71179	71447
71447	71467
71467	71526
71526	71541
71541	71561
71561	71591
71591	71611
71611	71631
71631	71661
71661	71701
71701	71721
71721	71861
71861	72053
72053	72264
72264	72388
72388	72445
72445	72534
72534	72655
72655	72732
72732	72784
72784	72842
72842	72891
72891	72931
72931	73081
73081	73245
73245	73334
73334	73373
73373	73745
73745	73794
73794	73816
73816	73832
73832	73872
73872	73896
73896	73920
73920	74041
74041	74057
74057	74097
74097	74113
74113	74131
74131	74188
74188	74304
74304	74324
74324	74375
74375	74498
74498	74511
74511	74622
74622	74772
74772	75332
75332	75488
75488	75588
75588	75742
75742	75781
75781	75836
75836	75854
75854	75872
75872	75890
75890	75908
75908	75925
75925	75963
75963	75984
75984	76023
76023	76116
76116	76203
76203	76240
76240	76255
76255	76395
76395	76476
76476	76523
76523	76546
76546	76579
76579	76603
76603	76623
76623	76683
76683	76750
76750	76788
76788	76829
76829	76876
76876	76922
76922	76974
76974	77042
77042	77311
77311	78000
78000	78079
78079	78099
78099	78161
78161	78191
78191	78231
78231	78251
78251	78503
78503	78543
78543	78572
78572	78592
78592	78611
78611	78631
78631	78940
78940	78954
78954	79089
79089	79473
79473	79838
79838	79949
79949	80037
80037	80217
80217	80262
80262	80346
80346	80422
80422	80438
80438	80454
80454	80470
80470	80486
80486	80502
80502	80518
80518	80689
80689	80727
80727	80779
80779	80823
80823	80841
80841	80917
80917	80999
80999	81150
81150	81262
81262	81408
81408	81603
81603	81658
81658	81672
81672	81687
81687	81941
81941	81972
81972	82106
82106	82247
82247	82261
82261	82279
82279	82320
82320	82417
82417	82471
82471	82505
82505	82533
82533	82562
82562	82590
82590	82621
82621	82680
82680	82874
82874	82960
82960	83001
83001	83102
83102	83120
83120	83279
83279	83350
83350	83504
83504	83612
83612	83946
83946	84166
84166	84463
84463	84516
84516	84605
84605	84720
84720	84837
84837	84904
84904	84933
84933	85305
85305	85320
85320	85390
85390	85766
85766	87278
87278	87327
87327	87364
87364	89535
